alpha_i,alpha_j,observations,correlation,turnover_sum,turnover_product,demeaned_correlation,turnover_model_contribution
alpha054,alpha025,883,0.48976064070587894,1.258235483845827,0.39025298866304214,0.27915681290806327,0.10246703058806134
alpha054,alpha026,883,0.07870873280379362,0.35262876588917713,-0.24686217921238737,-0.13189509499402202,-0.049689591759851756
alpha054,alpha027,883,0.17761422789311226,-0.013104822783160053,-0.5041641759007705,-0.032989599904703376,-0.11113876879017015
alpha054,alpha028,883,0.680019239588987,1.2002780922750997,0.3494786298513914,0.4694154117911714,0.09272924842872074
alpha054,alpha029,883,0.08410440468225344,1.108710952584979,0.2850590397370689,-0.1264994231155622,0.07734448325742786
alpha054,alpha030,883,0.30145627108918954,0.8062662844166009,0.07228225516561357,0.0908524432913739,0.026528871752833583
alpha054,alpha031,883,0.260913239404989,0.46626321454495884,-0.16691772937977709,0.050309411607173365,-0.03059716063385082
alpha054,alpha032,883,0.20988568275104402,0.029206784036324818,-0.4743969867364718,-0.0007181450467716177,-0.10402973232642572
alpha054,alpha033,883,0.4553606495544935,1.379249336016954,0.4753890186995935,0.24475682175667787,0.12279932123759886
alpha054,alpha034,883,0.39570826223908956,1.3750591608388616,0.472441134028374,0.18510443444127392,0.12209530382087391
alpha054,alpha035,883,0.43220883622926803,1.1431658867895098,0.30929887890189645,0.2216050084314524,0.08313347124507212
alpha054,alpha036,883,0.27666038099141665,0.8762271297799815,0.1215013199700013,0.06605655319360101,0.03828342890885307
alpha054,alpha037,883,0.5177422718427364,1.0462845882665133,0.24114065574765606,0.30713844404492074,0.06685584116609046
alpha054,alpha038,883,0.47536702842049106,1.2137682753898726,0.3589692841380905,0.26476320062267544,0.09499581807412938
alpha054,alpha039,883,0.2391062715878905,0.3568294798230578,-0.24390688028393007,0.028502443790074855,-0.04898380366116002
alpha054,alpha040,883,0.05721615167785121,0.19408644445454026,-0.35840035106263657,-0.15338767611996443,-0.07632727415593822
alpha054,alpha041,883,0.7620944112767387,1.2920844862473,0.41406654085939704,0.5514905834789231,0.10815421220137295
alpha054,alpha042,883,0.5608156005638459,0.7886298411387326,0.05987461143141327,0.3502117727660303,0.02356566312575331
alpha054,alpha043,883,0.2218550583630974,1.0374418504300262,0.2349195861713573,0.011251230565281767,0.06537011773357904
alpha054,alpha044,883,0.07359000899523128,0.8446495460446537,0.09928576308010983,-0.13701381880258434,0.03297788248587934
alpha054,alpha045,883,0.00010454539449728125,1.167240260610591,0.3262357549369173,-0.21049928240331836,0.08717835666069915
alpha054,alpha046,883,0.28910439301555124,0.5773285823336671,-0.08878068706243371,0.0785005652177356,-0.011936376777599097
alpha054,alpha047,883,0.3954393108977952,0.7055755646131542,0.0014440164698824953,0.18483548309997958,0.009611197089773104
alpha054,alpha048,883,0.07983801667030008,1.228475866881535,0.36931641323558273,-0.13076581112751556,0.09746693207965883
alpha054,alpha049,883,0.49228230794903527,1.1182062844296223,0.2917392242170194,0.28167848015121966,0.07893985307183629
alpha054,alpha050,883,0.08099156243816982,0.060423754042720046,-0.4524351299041125,-0.12961226535964582,-0.09878477486097484
alpha054,alpha051,883,0.47951546313413135,1.0868900075678876,0.2697075027264631,0.2689116353363157,0.07367821044340585
alpha054,alpha052,883,0.08493670661307694,0.3714485280406783,-0.2336220434174768,-0.12566712118473872,-0.04652756636230984
alpha054,alpha053,883,0.5347137377039819,1.4184353540186896,0.5029572841977525,0.3241099099061663,0.1293832080663779
alpha055,alpha001,883,-0.23972933960763393,0.32228921288793305,-0.009064155431659521,-0.4503331674054496,0.002249964398565858
alpha055,alpha002,883,0.5441221444539845,-0.14842880128144859,0.0031853730454197426,0.33351831665616893,-0.0012539068037437577
alpha055,alpha003,883,0.28663196681874537,-0.3615231136629604,0.008730741544704901,0.07602813902092972,-0.002840111287222214
alpha055,alpha004,883,0.376461176834927,0.17981297446192085,-0.005356486110810968,0.16585734903711138,0.0011894177999505226
alpha055,alpha005,883,0.4052134080603519,0.17301644172805614,-0.005179619454420547,0.19460958026253625,0.001138826629430386
alpha055,alpha006,883,0.1797813466259284,-0.3580351840795579,0.008639974904228376,-0.03082248117188724,-0.0028141482782548747
alpha055,alpha007,883,0.3283939425359661,0.0647273919294182,-0.00236160578310405,0.11779011473815046,0.00033275830042357203
alpha055,alpha008,883,0.22002943739119513,-0.23797861273019605,0.005515734179769256,0.009425609593379486,-0.0019204863610636433
alpha055,alpha009,883,0.17364669953531334,0.5719462213415377,-0.015560997580246603,-0.0369571282625023,0.004108329653439193
alpha055,alpha010,883,0.1335927269567273,0.5694055280361849,-0.015494880937036418,-0.07701110084108834,0.00408941756204147
alpha055,alpha011,883,0.2511862279079218,0.347637005027554,-0.009723782835537981,0.04058240011010614,0.002438645086890203
alpha055,alpha012,883,0.27629724384987664,0.526593695751043,-0.014380785570072024,0.065693416052061,0.0037707402610957703
alpha055,alpha013,883,0.6101269943980975,-0.09477280989517828,0.001789079352237371,0.39952316660028186,-0.00085450912319934
alpha055,alpha014,883,0.12937158680544955,0.16747974175067315,-0.005035537515764185,-0.08123224099236609,0.001097613242598754
alpha055,alpha015,883,0.4448967642033328,-0.03988142921954829,0.00036063703541034585,0.23429293640551715,-0.000445915608154585
alpha055,alpha016,883,0.5207456607585832,-0.0649884768834168,0.0010139995286147722,0.3101418329607676,-0.000632804273207434
alpha055,alpha017,883,0.25444002930866616,0.6736332579799472,-0.018207206591919947,0.04383620151085052,0.004865254752119009
alpha055,alpha018,883,0.18995496454623373,0.4619835931496349,-0.01269943225896171,-0.02064886325158191,0.003289803753316654
alpha055,alpha019,883,0.3358752792059515,-0.3716669917968938,0.008994716409335694,0.12527145140813586,-0.002915619003951401
alpha055,alpha020,883,0.0957068392596459,0.6285534617109058,-0.017034091836341782,-0.11489698853816974,0.004529695467795037
alpha055,alpha021,883,0.3092745018823374,-0.04166703554249529,0.00040710399618810225,0.09867067408452176,-0.00045920707860038065
alpha055,alpha022,883,0.060685428267187126,0.032048749814113126,-0.001511207147117985,-0.14991839953062852,0.00008950915849207655
alpha055,alpha023,883,0.2151018943221678,0.16311295377274687,-0.0049219002805643295,0.004498066524352168,0.001065108298700554
alpha055,alpha024,883,0.346991306893699,-0.5677608806438201,0.014097681673688828,0.13638747909588336,-0.004375277885483835
alpha055,alpha025,883,0.20775378728664723,0.5286893983009283,-0.014435322187094441,-0.0028500405111684113,0.0037863399866046987
alpha055,alpha026,883,0.35141169096114877,-0.3769173196557215,0.009131346065912998,0.14080786316333313,-0.0029547007302364943
alpha055,alpha027,883,0.3907630971064306,-0.7426509083280587,0.018648857345721585,0.18015926930861495,-0.005677102147840256
alpha055,alpha028,883,0.07223924648465573,0.47073200673020116,-0.012927092849928283,-0.13836458131315993,0.003354924087546757
alpha055,alpha029,883,0.15726544392408748,0.37916486704008034,-0.010544234638780204,-0.05333838387372816,0.0026733281974803394
alpha055,alpha030,883,0.28829386409478325,0.07672019887170223,-0.002673695454069478,0.07769003629696761,0.0004220288395043369
alpha055,alpha031,883,0.3073802178260152,-0.2632828709999398,0.0061742286986449625,0.09677639002819957,-0.0021088429974749617
alpha055,alpha032,883,0.2673687132792538,-0.7003393015085738,0.017547779381750235,0.05676488548143818,-0.005362148361931198
alpha055,alpha033,883,0.1765231054922584,0.6497032504720553,-0.01758447429869787,-0.034080722305557254,0.004687127589669297
alpha055,alpha034,883,0.1796869045882442,0.645513075293963,-0.017475433070992648,-0.03091692320957143,0.0046559372937868305
alpha055,alpha035,883,0.391368295128621,0.4136198012446112,-0.011440857850575156,0.18076446733080534,0.00292979947774302
alpha055,alpha036,883,0.18532725048356788,0.14668104423508288,-0.004494291525948075,-0.02527657731424776,0.000942794529320868
alpha055,alpha037,883,0.16476521791252183,0.3167385027216146,-0.00891970890485661,-0.04583860988529381,0.0022086467244622865
alpha055,alpha038,883,0.30723705549407926,0.484222189844974,-0.013278148847895598,0.09663322769626362,0.003455340605943963
alpha055,alpha039,883,0.32477436167551316,-0.37271660572184084,0.009022030587413764,0.11417053387769752,-0.0029234319872969714
alpha055,alpha040,883,0.2973479255207494,-0.5354596410903584,0.013257104211504195,0.08674409772293376,-0.004134838004996167
alpha055,alpha041,883,0.17918665053286434,0.5625384007024014,-0.015316177192334092,-0.0314171772649513,0.004038300908369534
alpha055,alpha042,883,0.01717161701835002,0.05908375559383397,-0.0022147410319663502,-0.19343221077946562,0.0002907489142575136
alpha055,alpha043,883,0.14512940936742752,0.3078957648851275,-0.008689593707046445,-0.06547441843038812,0.0021428242712691285
alpha055,alpha044,883,0.4675516419067625,0.115103460499755,-0.003672545810764834,0.25694781410894685,0.0007077413064609454
alpha055,alpha045,883,0.2312476189389509,0.4376941750656922,-0.012067346998668535,0.020643791141135265,0.0031090012558907523
alpha055,alpha046,883,0.2715332816680971,-0.1522175032112315,0.00328396670613174,0.06092945387028145,-0.0012821086638517166
alpha055,alpha047,883,0.29222243042710644,-0.023970520931744455,-0.000053413666497818245,0.0816186026292908,-0.0003274800019656015
alpha055,alpha048,883,0.038155707518974215,0.49892978133663635,-0.013660885550939084,-0.17244812027884143,0.003564819114800065
alpha055,alpha049,883,0.23188709326348578,0.3886601988847238,-0.010791332337039152,0.021283265465670137,0.0027440083473903184
alpha055,alpha050,883,0.5235660363626033,-0.6691223315021786,0.016735417943371397,0.31296220856478774,-0.005129779429924675
alpha055,alpha051,883,0.226519139986665,0.3573439220229888,-0.009976386629276449,0.015915312188849368,0.0025109002075775428
alpha055,alpha052,883,0.3080941177034477,-0.35809755750422034,0.008641598052309851,0.09749028990563205,-0.0028146125656623782
alpha055,alpha053,883,0.10743626965303651,0.688889268473791,-0.01860421484179694,-0.10316755814477913,0.004978815512961863
alpha055,alpha054,883,0.12026642404618443,0.6774999428082774,-0.01830782960716635,-0.09033740375163121,0.0048940370914613875
alpha056,alpha001,883,-0.42572015040264966,0.9261409229266864,0.20126481304397756,-0.6363239782004653,0.05649674566643914
alpha056,alpha002,883,0.13007952776537868,0.4554229087573048,-0.0707295362811704,-0.08052430003243696,-0.009568992012924552
alpha056,alpha003,883,-0.057418832975054526,0.24232859637579296,-0.19386153271299347,-0.2680226607728702,-0.03947698898559932
alpha056,alpha004,883,0.32873977709461727,0.7836646845006743,0.1189379621513895,0.11813594929680163,0.03650006504225481
alpha056,alpha005,883,0.4487547782304896,0.7768681517668095,0.11501073089410137,0.23815095043267395,0.035546164967882175
alpha056,alpha006,883,-0.04800096668756453,0.24581652595919545,-0.19184610711003763,-0.25860479448538015,-0.03898745462752344
alpha056,alpha007,883,0.19503485995446523,0.6685791019681716,0.05243821666603862,-0.015568967843350406,0.020347689995199224
alpha056,alpha008,883,0.22520280197975334,0.3658730973085573,-0.12247398192379498,0.014598974181937702,-0.022137396395852146
alpha056,alpha009,883,0.7276326749922455,1.175797931380291,0.3455237823732592,0.5170288471944299,0.09153635310405778
alpha056,alpha010,883,0.6962291880007656,1.1732572380749384,0.3440556970193481,0.48562536020295,0.09117976429210983
alpha056,alpha011,883,0.3106878405495437,0.9514887150663074,0.2159114932693161,0.10008401275172804,0.06005433330030575
alpha056,alpha012,883,0.2948124251826095,1.1304454057897964,0.3193177942510372,0.08420859738479389,0.08517108139452831
alpha056,alpha013,883,0.1649976839861226,0.5090789001435752,-0.039725567821928834,-0.045606143811693034,-0.002038320687106172
alpha056,alpha014,883,-0.1356856689485629,0.7713314517894265,0.11181146708344349,-0.34628949674637854,0.03476908366378001
alpha056,alpha015,883,0.08420684761653534,0.5639702808192051,-0.008007756051388511,-0.12639698018128032,0.0056657387442572045
alpha056,alpha016,883,0.1387319292231491,0.5388632331553366,-0.022515327224035573,-0.07187189857466655,0.002141939835070884
alpha056,alpha017,883,0.5859299440225878,1.2774849680187006,0.40428146432446277,0.3753261162247722,0.1058082290164328
alpha056,alpha018,883,0.589260380552582,1.0658353031883883,0.2819842266205079,0.3786565527547664,0.0761029897527977
alpha056,alpha019,883,0.28211821290757605,0.2321847182418596,-0.19972295600596304,0.07151438510976041,-0.04090069228922247
alpha056,alpha020,883,0.43759072946695354,1.2324051717496591,0.37823306701478165,0.2269869016691379,0.09948123513623264
alpha056,alpha021,883,0.1963998986543324,0.5621846744962581,-0.00903953052217831,-0.01420392914348323,0.005415127135227132
alpha056,alpha022,883,0.19861891879862023,0.6359004598528665,0.03355556137895329,-0.01198490899919541,0.015761210334935598
alpha056,alpha023,883,0.48580295723289707,0.7669646638115002,0.10928821193079588,0.2751991294350814,0.03415620066298781
alpha056,alpha024,883,0.3439128436637267,0.036090829394933244,-0.3130316208499756,0.13330901586591107,-0.06842266304691186
alpha056,alpha025,883,0.758356841374296,1.1325411083396817,0.3205287512024956,0.5477530135764804,0.08546521531493712
alpha056,alpha026,883,-0.04577242570949513,0.22693439038303187,-0.20275674580520298,-0.25637625350731075,-0.041637580983962655
alpha056,alpha027,883,0.005052777521357523,-0.13879919828930531,-0.4140880874637952,-0.20555105027645812,-0.09296865097157606
alpha056,alpha028,883,0.5070551114797665,1.0745837167689545,0.2870393105302925,0.29645128368195084,0.07733083822964884
alpha056,alpha029,883,-0.00025031534812393563,0.9830165770788337,0.23412919485620376,-0.2108541431459396,0.06447929983783289
alpha056,alpha030,883,0.40305259487941175,0.6805719089104556,0.05936800397533604,0.1924487670815961,0.022030892281150155
alpha056,alpha031,883,0.23720003074934212,0.3405688390388136,-0.1370955070323663,0.026596202951526482,-0.02568887400813279
alpha056,alpha032,883,0.41329127451870784,-0.09648759146982044,-0.3896392292953333,0.2026874467208922,-0.08703017521160103
alpha056,alpha033,883,0.4998179769108246,1.2535549605108087,0.39045402066280416,0.2892141491130089,0.10244962885435636
alpha056,alpha034,883,0.655877951151184,1.2493647853327163,0.3880328174438563,0.44527412335336836,0.10186153363425964
alpha056,alpha035,883,0.6116843228827293,1.0174715112833645,0.2540382425830875,0.4010804950849137,0.06931508384523477
alpha056,alpha036,883,0.18328220544488952,0.7505327542738363,0.09979338401189164,-0.027321622352926123,0.031849965948342475
alpha056,alpha037,883,0.4946906784632678,0.920590212760368,0.1980574537449196,0.28408685066545214,0.05571769801849803
alpha056,alpha038,883,0.5561933809151004,1.0880738998837274,0.2948343246749167,0.3455895531172848,0.07922419873865724
alpha056,alpha039,883,0.18811960832206212,0.23113510431691253,-0.20032945299134475,-0.02248421947575352,-0.04104800663909395
alpha056,alpha040,883,-0.029788931843129814,0.068392068948395,-0.29436703957143096,-0.24039275964094545,-0.06388915220853252
alpha056,alpha041,883,0.5703073856793303,1.1663901107411547,0.3400876741804913,0.35970355788151465,0.0902159561959929
alpha056,alpha042,883,0.18893331424765714,0.6629354656325873,0.04917716196509694,-0.021670513550158504,0.01955560006772458
alpha056,alpha043,883,0.3390138490310684,0.9117474749238809,0.19294786657874263,0.12841002123325276,0.054476611039272024
alpha056,alpha044,883,0.19355427940966868,0.7189551705385084,0.08154695178960522,-0.017049548388146957,0.027418020917966766
alpha056,alpha045,883,0.1935144881370728,1.0415458851044455,0.26794910523496607,-0.01708933966074283,0.07269394596179307
alpha056,alpha046,883,0.26552961417916,0.45163420682752187,-0.07291875675958495,0.05492578638134435,-0.010100740066544336
alpha056,alpha047,883,0.2458482317954181,0.5798811891070089,0.0011860224245634464,0.03524440399760245,0.007898850419486642
alpha056,alpha048,883,0.10941359037550924,1.1027814913753897,0.303332792244665,-0.1011902374223064,0.08128842371440624
alpha056,alpha049,883,0.6446506219852377,0.9925119089234772,0.2396158695297182,0.4340467941874221,0.06581197902992558
alpha056,alpha050,883,0.041149339084036875,-0.06527062146342522,-0.3716011700131219,-0.16945448871377877,-0.08264884267384742
alpha056,alpha051,883,0.6373216282826557,0.9611956320617422,0.22152042790247517,0.4267178004848401,0.06141670867705305
alpha056,alpha052,883,0.06880428490566134,0.24575415253453303,-0.19188214826109953,-0.1417995428921543,-0.03899620879920982
alpha056,alpha053,883,0.38188607278186276,1.2927409785125443,0.4130968240996625,0.17128224498404712,0.10794942514018518
alpha056,alpha054,883,0.45206361162469366,1.2813516528470308,0.4065157455549845,0.24145978382687802,0.10635092204679837
alpha056,alpha055,883,0.2244766910345939,0.5518055673021321,-0.015036875902774697,0.013872863236778249,0.003958409200938814
alpha057,alpha001,883,-0.4180999949962805,0.919292077030583,0.1988792758853868,-0.6287038227940961,0.05588148228457434
alpha057,alpha002,883,0.17188346682578348,0.44857406286120144,-0.06989119830019527,-0.03872036097203216,-0.009474682870027545
alpha057,alpha003,883,0.023647408311574258,0.2354797504796896,-0.19156374462518125,-0.1869564194862414,-0.03906145595770665
alpha057,alpha004,883,0.1985839298131407,0.7768158386045709,0.11752822279363499,-0.012019897984674927,0.03609957403190612
alpha057,alpha005,883,0.5560070977900979,0.7700193058707061,0.1136475399416689,0.3454032699922823,0.035155919226986576
alpha057,alpha006,883,0.06443819756507073,0.2389676800630921,-0.1895722073144386,-0.14616563023274493,-0.038577179395011846
alpha057,alpha007,883,0.18619019793015854,0.6617302560720683,0.05181668072791249,-0.024413629867657105,0.020120681972335866
alpha057,alpha008,883,0.2767795228179032,0.359024251412454,-0.12102233108418227,0.06617569502008755,-0.02190809754810232
alpha057,alpha009,883,0.6807763817480402,1.1689490854841877,0.34142838283688753,0.4701725539502246,0.09054475028227267
alpha057,alpha010,883,0.621954863473167,1.1664083921788349,0.33997769829989405,0.41135103567535136,0.09019199137720964
alpha057,alpha011,883,0.2841275592355323,0.944639869170204,0.21335235298855462,0.07352373143771665,0.05940086000013691
alpha057,alpha012,883,0.11153619619172447,1.123596559893693,0.3155330071734339,-0.09906763160609117,0.08424784414431444
alpha057,alpha013,883,0.20025809423886773,0.5022300542474718,-0.03925471145736092,-0.010345733558947912,-0.0020248939751561414
alpha057,alpha014,883,0.09152094853500507,0.7644826058933232,0.11048619613592907,-0.11908287926281057,0.03438718408781446
alpha057,alpha015,883,0.07900644028382742,0.5571214349231017,-0.00791284229409233,-0.13159738751398822,0.00559642076745255
alpha057,alpha016,883,0.16478650222235586,0.5320143872592332,-0.022248459166383433,-0.04581732557545978,0.0021104688721129425
alpha057,alpha017,883,0.5762337031320489,1.2706361221225972,0.3994896259445232,0.3656298753342333,0.10466334052222577
alpha057,alpha018,883,0.809545149290719,1.058986457292285,0.2786419441789531,0.5989413214929034,0.07527714744445554
alpha057,alpha019,883,0.09894056964733422,0.22533587234575625,-0.19735569406002268,-0.11166325815048142,-0.040469868116734295
alpha057,alpha020,883,-0.05162615487149226,1.2255563258535558,0.3737499732125165,-0.2622299826693079,0.09840430109435482
alpha057,alpha021,883,0.15916288163957032,0.5553358286001547,-0.008932387422345157,-0.05144094615824532,0.005348500827635603
alpha057,alpha022,883,0.10107761371388199,0.6290516139567631,0.0331578364247688,-0.10952621408393365,0.015583462943476933
alpha057,alpha023,883,0.21422529959426634,0.7601158179153968,0.10799284844120326,0.003621471796450698,0.033780883696307065
alpha057,alpha024,883,0.25226079068965257,0.029241983498829893,-0.30932134207815504,0.04165696289183693,-0.0676962418681247
alpha057,alpha025,883,0.6844124932769673,1.1256922624435783,0.3167296109810841,0.4738086654791517,0.08453881894842707
alpha057,alpha026,883,0.10968180365497594,0.22008554448692852,-0.20035352517285349,-0.1009220241428397,-0.04119884233129214
alpha057,alpha027,883,0.13071195946405198,-0.14564804418540866,-0.40918001384360003,-0.07989186833376366,-0.09197859603592377
alpha057,alpha028,883,0.829694234003699,1.0677348708728511,0.28363711155228905,0.6190904062058834,0.07649180833611734
alpha057,alpha029,883,0.059160030784762216,0.9761677311827304,0.23135412510708486,-0.15144379701305344,0.06377830062198808
alpha057,alpha030,883,0.29223972564153045,0.6737230630143523,0.058664331150600484,0.0816358978437148,0.021785805990523814
alpha057,alpha031,883,0.23906943642322367,0.3337199931427102,-0.1354705512273489,0.028465608625408034,-0.025421430866161773
alpha057,alpha032,883,0.27508319536611425,-0.1033364373659238,-0.38502094134986126,0.06447936756829861,-0.08610390188781376
alpha057,alpha033,883,0.8240588843620325,1.2467061146147054,0.38582607521657875,0.6134550565642168,0.10134081307318307
alpha057,alpha034,883,0.576314158993863,1.242515939436613,0.38343356986170335,0.36571033119604734,0.10075903423166292
alpha057,alpha035,883,0.5310554395564037,1.0106226653872612,0.25102719629924136,0.32045161175858805,0.06856214636928927
alpha057,alpha036,883,0.3054330866677136,0.7436839083777329,0.09861056013850117,0.09482925886989799,0.0314994188676366
alpha057,alpha037,883,0.6674100121093575,0.9137413668642647,0.19570993254487187,0.45680618431154185,0.05511080192088488
alpha057,alpha038,883,0.7388839407244605,1.081225053987624,0.29133973351164993,0.5282801129266449,0.07836483339374274
alpha057,alpha039,883,0.20240223364204535,0.22428625842080918,-0.197955002401382,-0.008201594155770292,-0.04061560025139342
alpha057,alpha040,883,0.12827279623836213,0.06154322305229165,-0.29087798701156514,-0.08233103155945351,-0.0632114227547547
alpha057,alpha041,883,0.9296962497794534,1.1595412648450514,0.3360567073578953,0.7190924219816378,0.08923853496667393
alpha057,alpha042,883,0.5982762903154009,0.656086619736484,0.04859427842252688,0.38767246251758525,0.019337099408426955
alpha057,alpha043,883,0.20003435374764236,0.9048986290277775,0.19066090792743667,-0.010569474050173278,0.05388304471367433
alpha057,alpha044,883,0.14623137106768042,0.7121063246424051,0.08058039792098931,-0.06437245673013522,0.02711507470474946
alpha057,alpha045,883,0.08627614955788869,1.0346970392083423,0.26477317727477423,-0.12432767823992695,0.07190471815129469
alpha057,alpha046,883,0.28674361228210254,0.4447853609314185,-0.07205447054294647,0.0761397844842869,-0.01000071973624221
alpha057,alpha047,883,0.32055525006429875,0.5730323432109056,0.001171964822929425,0.1099514222664831,0.007805547927483536
alpha057,alpha048,883,0.133692616376851,1.0959326454792864,0.2997374710537689,-0.07691121142096463,0.08040688776519411
alpha057,alpha049,883,0.525493290792131,0.9856630630273738,0.23677576771606298,0.3148894629943154,0.06509666630495718
alpha057,alpha050,883,0.11542098894464904,-0.07211946735952857,-0.3671966822845669,-0.0951828388531666,-0.08176962661907489
alpha057,alpha051,883,0.5192061701393099,0.9543467861656388,0.2188948064430857,0.3086023423414943,0.06074860291882489
alpha057,alpha052,883,0.02272959738027272,0.23890530663842968,-0.189607821279527,-0.18787423041754292,-0.0385858395433826
alpha057,alpha053,883,0.5821872446849468,1.285892132616441,0.40820049965486127,0.37158341688713115,0.10678153934067423
alpha057,alpha054,883,0.7116582749329718,1.2745028069509274,0.4016974248465269,0.5010544471351562,0.10520020481174541
alpha057,alpha055,883,0.1793241027819549,0.5449567214060288,-0.014858647897229838,-0.03127972501586074,0.003907428628319858
alpha057,alpha056,883,0.49221154703792974,1.1488084314447822,0.3299284763671281,0.2816077192401141,0.08774835016139809
alpha058,alpha001,883,-0.26306839253807435,0.47211074245528223,0.04312052376270822,-0.47367222033588996,0.01570912267955609
alpha058,alpha002,883,0.2349113380108235,0.0013927282859005768,-0.015153640637974414,0.024307510213007866,-0.003316960967227634
alpha058,alpha003,883,0.16500033622639698,-0.21170158409561124,-0.04153438796178987,-0.04560349157141866,-0.011930079840909831
alpha058,alpha004,883,0.35584281261791306,0.32963450402927,0.02548218511556929,0.14523898482009742,0.009950335574805567
alpha058,alpha005,883,0.2989364338768734,0.3228379712954053,0.024640784842017545,0.08833260607905777,0.009675624608982868
alpha058,alpha006,883,0.18642235016173214,-0.20821365451220875,-0.04110258765705783,-0.024181477636083498,-0.011789100235264171
alpha058,alpha007,883,0.2613391647450852,0.21454892149676735,0.011234767437107263,0.05073533694726953,0.005298659085079557
alpha058,alpha008,883,0.29725170735493806,-0.08815708316284689,-0.02623976922734396,0.08664787955712241,-0.006936499952120819
alpha058,alpha009,883,0.18536182413399388,0.7217677509088869,0.0740276764878488,-0.02524200366382176,0.025800079436810876
alpha058,alpha010,883,0.10605634341184388,0.7192270576035341,0.07371314257388951,-0.10454748438597176,0.025697386440381227
alpha058,alpha011,883,0.06868669127634006,0.4974585345949032,0.046258541348343,-0.14191713652147558,0.01673366221063972
alpha058,alpha012,883,0.17300667688075755,0.6764152253183922,0.06841310374431311,-0.03759715091705809,0.02396696296473306
alpha058,alpha013,883,0.3324962083549668,0.055048719672170884,-0.008511111631213257,0.12189238055715115,-0.0011482243785766162
alpha058,alpha014,883,0.21611968040404503,0.3173012713180223,0.02395534992130688,0.005515852606229388,0.009451835177251181
alpha058,alpha015,883,0.26391989533052745,0.10994010034780087,-0.0017156433351537656,0.053316067532711814,0.0010704457568012533
alpha058,alpha016,883,0.2673162200616512,0.08483305268393236,-0.00482385712587046,0.05671239226383554,0.000055636944311960625
alpha058,alpha017,883,0.190739497185141,0.8234547875472964,0.08661637484251304,-0.019864330612674647,0.029910196336181888
alpha058,alpha018,883,0.1890774802274894,0.6118051227169841,0.06041447265817711,-0.021526347570326232,0.021355469077695775
alpha058,alpha019,883,0.16919885485217923,-0.2218454622295446,-0.04279018443492976,-0.041404972945636415,-0.012340088100779717
alpha058,alpha020,883,0.12900011177373016,0.7783749912782549,0.08103556556847895,-0.08160371602408548,0.02808810338716184
alpha058,alpha021,883,0.3131155936949915,0.10815449402485387,-0.0019366986448850583,0.10251176589717584,0.0009982728332292425
alpha058,alpha022,883,0.3322761963285499,0.18187027938146227,0.007189201927194327,0.12167236853073424,0.0039778118694780385
alpha058,alpha023,883,0.24414171834962758,0.31293448334009605,0.02341474830235751,0.033537890551811944,0.009275332747272162
alpha058,alpha024,883,0.34144437698239233,-0.41793935107647096,-0.06706630553643288,0.1308405491845767,-0.020266062079931948
alpha058,alpha025,883,0.2482491014663641,0.6785109278682775,0.06867254848883271,0.03764527366854847,0.02405166975481258
alpha058,alpha026,883,0.2659220667164754,-0.22709579008837233,-0.04344016692889209,0.05531823891865975,-0.0125523025774051
alpha058,alpha027,883,0.3599284141266586,-0.5928293787607095,-0.08871742131812879,0.14932458632884296,-0.027334991238252407
alpha058,alpha028,883,0.12552556060727058,0.6205535362975503,0.06149751277113874,-0.08507826719054506,0.02170907366377524
alpha058,alpha029,883,0.18127574800504875,0.5289863966074295,0.0501616420558058,-0.029328079792766887,0.01800799572199485
alpha058,alpha030,883,0.26019408670205874,0.2265417284390514,0.01271945844604075,0.049590258904243095,0.005783399717847264
alpha058,alpha031,883,0.2718762038523863,-0.11346134143259064,-0.029372397387008507,0.06127237605457067,-0.007959279875488535
alpha058,alpha032,883,0.2472732812048354,-0.5505177719412246,-0.08347930962995263,0.03666945340701977,-0.025624786516221805
alpha058,alpha033,883,0.22240873694025212,0.7995247800394045,0.08365387680834462,0.011804909142436482,0.028942962640406054
alpha058,alpha034,883,0.17565292326690118,0.7953346048613121,0.0831351395817129,-0.034950904530914456,0.028773598772796824
alpha058,alpha035,883,0.2972100841419891,0.5634413308119604,0.05442710978767603,0.08660625634417343,0.019400639386539086
alpha058,alpha036,883,0.21477541096954167,0.29650257380243206,0.021380503236328632,0.004171583171726029,0.008611166779688262
alpha058,alpha037,883,0.1827446852494806,0.46656003228896376,0.04243335440220826,-0.027859142548335047,0.015484766966062139
alpha058,alpha038,883,0.3008380849658108,0.6340437194123232,0.06316757664157033,0.09023425716799519,0.022254337164695222
alpha058,alpha039,883,0.2416056362638238,-0.22289507615449167,-0.042920125020542446,0.03100180846600817,-0.012382512740865163
alpha058,alpha040,883,0.22761346249483655,-0.3856381115230092,-0.06306746188179652,0.01700963469702091,-0.018960469204495872
alpha058,alpha041,883,0.15105846506980633,0.7123599302697505,0.07286300279771063,-0.05954536272800931,0.02541982209159328
alpha058,alpha042,883,0.21583399467310596,0.20890528516118312,0.010536093960125862,0.005230166875290321,0.005070547362645634
alpha058,alpha043,883,0.2715699188927096,0.45771729445247666,0.041338637091792856,0.060966091094893954,0.015127349861385447
alpha058,alpha044,883,0.2402865768610936,0.2649249900671042,0.017471247056244005,0.029682749063277947,0.0073348235520516065
alpha058,alpha045,883,0.145829142982088,0.5875157046330414,0.05740748014883315,-0.06477468481572765,0.020373708264882474
