alpha_i,alpha_j,observations,correlation,turnover_sum,turnover_product,demeaned_correlation,turnover_model_contribution
alpha065,alpha039,633,0.22202184606841963,-0.6831326877584359,0.10360139374766321,0.10707838520420167,0.030634837676717465
alpha065,alpha040,812,0.17590144924972698,-0.9304091794759256,0.2163282449617981,0.06095798838550902,0.06329902329850604
alpha065,alpha041,812,0.01583682631908917,0.06764073875620158,-0.238656472167602,-0.09910663454512879,-0.0685391775855099
alpha065,alpha042,812,0.1707003009852576,-0.37454320124960594,-0.037076439758928666,0.05575684012103964,-0.010128536949985485
alpha065,alpha043,812,0.02101332541152768,-0.17728037869985724,-0.1270033741520739,-0.09393013545269027,-0.036186127007533174
alpha065,alpha044,812,0.0183738169106567,-0.3833593315567863,-0.033057397744383404,-0.09656964395356125,-0.008963963177446611
alpha065,alpha045,812,-0.007747914044688358,-0.027684905491984435,-0.1952000172437198,-0.12269137490890632,-0.05594706049175586
alpha065,alpha046,812,0.31033885199132927,-0.6080868352802561,0.06938996269820147,0.1953953911271113,0.020721595870079327
alpha065,alpha047,812,0.12386721324341313,-0.4282319952131887,-0.012601130169395729,0.008923752379195168,-0.0030364728412791454
alpha065,alpha048,632,0.04258687605177313,-0.022799948553509086,-0.19742694067734767,-0.07235658481244484,-0.05659234277914411
alpha065,alpha049,812,0.05752321021992086,-0.04742602698711751,-0.18620055898496843,-0.0574202506442971,-0.053339341284723375
alpha065,alpha050,812,0.2055266870101907,-1.2309228605069449,0.3533245310790346,0.09058322614597274,0.10299561795214933
alpha065,alpha051,812,0.06880389485535178,-0.05907161519418769,-0.18089164150558545,-0.04613956600886618,-0.051801008011598294
alpha065,alpha052,643,0.16090949015088038,-0.6889579677261759,0.1062569857274877,0.04596602928666242,0.03140433268549709
alpha065,alpha053,812,-0.09846068792084907,0.14782622666569667,-0.27521092787960505,-0.21340414878506703,-0.07913134363840678
alpha065,alpha054,812,-0.04843406472816603,0.14231318569903306,-0.2726976774510259,-0.163377525592384,-0.07840309408979475
alpha065,alpha055,812,0.03547283900969234,-0.5309804896948431,0.03423920701535653,-0.07947062185452561,0.010536171581153416
alpha065,alpha056,812,0.031248919563491247,0.07356955205927485,-0.24135926227292057,-0.0836945413007267,-0.06932234891289094
alpha065,alpha057,812,0.022977229400685768,0.05475345661636899,-0.23278149907072052,-0.0919662314635322,-0.06683682176085357
alpha065,alpha058,812,0.14728221157578586,-0.3399401067997429,-0.052851080738771046,0.0323387507115679,-0.014699460341643522
alpha065,alpha059,812,0.0919287432634895,-0.6549212789703489,0.09074055421169495,-0.023014717600728457,0.02690822910626332
alpha065,alpha060,812,-0.12208019174522604,0.05669075033082294,-0.23366466034007738,-0.237023652609444,-0.0670927301209784
alpha065,alpha061,688,0.5504770146224021,-1.2745187575286323,0.37319875431383037,0.4355335537581841,0.10875445278021584
alpha065,alpha062,812,0.390821126258246,-1.072573205887089,0.281137086845412,0.275877665394028,0.08207829388416459
alpha065,alpha063,645,0.12680811559433086,-1.0226550487375372,0.25838071144232583,0.011864654730112903,0.07548431505623202
alpha065,alpha064,738,0.4223574878030241,-0.9762705945252038,0.2372352583006808,0.30741402693880615,0.06935712353942577
alpha066,alpha001,860,-0.17182794148539832,0.06765070292980291,-0.028683115514189398,-0.2867714023496163,-0.008317716986531495
alpha066,alpha002,868,0.14753811287472504,-0.2845487024076074,0.020230471974550898,0.03259465201050708,0.006186005390515215
alpha066,alpha003,868,0.1433465973275908,-0.5998592734561387,0.06402092411438812,0.02840313646337285,0.019170629770147014
alpha066,alpha004,868,0.3190104408261499,-0.5525291565930254,0.05744769946678169,0.2040669799619319,0.01722155528378286
alpha066,alpha005,868,0.34842601792912986,0.09036193446846227,-0.03183725999600365,0.2334825570649119,-0.009252975229690586
alpha066,alpha006,868,0.338035172034474,-0.4478208582016121,0.042905771125764415,0.223091711170256,0.012909622704035506
alpha066,alpha007,859,0.1445353207082962,-0.07626885345116775,-0.008695512736617195,0.029591859844078236,-0.0023910480065608996
alpha066,alpha008,868,0.3947362492350648,-0.35977952354409526,0.030678557052900422,0.2797927883708468,0.009284042830174059
alpha066,alpha009,868,-0.01036985778262339,0.3884718443873153,-0.07323887777019317,-0.12531331864684134,-0.021529269016067935
alpha066,alpha010,868,-0.03857308371419678,0.38289155882425074,-0.07246388558688832,-0.15351654457841474,-0.021299470466255528
alpha066,alpha011,868,0.06844467543147441,0.19694808236693753,-0.04663998479142257,-0.04649878543274355,-0.013642238456518989
alpha066,alpha012,868,0.15619305487545698,0.3480611253889013,-0.06762662173211671,0.041249594011239024,-0.019865138297708692
alpha066,alpha013,868,0.19851493605345724,-0.24911448490994517,0.015309354359356412,0.08357147518923928,0.0047268091356503445
alpha066,alpha014,868,0.15859931961687715,-0.014530186789935756,-0.01726980226524173,0.04365585875265919,-0.004933472745539938
alpha066,alpha015,868,0.23398498120297906,-0.4540960363148524,0.043777270250969794,0.1190415203387611,0.013168037226722634
alpha066,alpha016,868,0.20777805446365868,-0.24715251544038472,0.015036875292540141,0.09283459359944073,0.004646014392480674
alpha066,alpha017,860,0.20782463617390462,0.46614257934497216,-0.0840258190088545,0.09288117530968666,-0.024727783152024015
alpha066,alpha018,868,0.15942776980935233,0.3161034113604061,-0.06318832224215756,0.044484308945134374,-0.01854910594487067
alpha066,alpha019,633,0.4933134754987444,-0.4541566028405628,0.04378568175311695,0.3783700146345264,0.013170531382195167
alpha066,alpha020,868,0.11359646506032316,0.4479886742769408,-0.08150459776216684,-0.0013469958038948016,-0.02398019756506442
alpha066,alpha021,868,0.1742788359727608,-0.17848781009084883,0.0055006948742754025,0.05933537510854285,0.0018183724135360849
alpha066,alpha022,864,0.1493273387834359,-0.08266999860377192,-0.007806519261031755,0.034383877919217945,-0.002127446107234559
alpha066,alpha023,864,0.3173932392073816,0.023892019838540612,-0.02260589294839318,0.20244977834316363,-0.006515715672722284
alpha066,alpha024,684,0.2954490081591598,-0.46328152133984646,0.04505295390797691,0.18050554729494184,0.013546299434671009
alpha066,alpha025,864,0.11477447819729861,0.38322252147898805,-0.07250984980636929,-0.00016898266691935115,-0.02131309965014606
alpha066,alpha026,868,0.17855913605526513,-0.4780465626583935,0.047103528467061506,0.06361567519104717,0.014154330160800924
alpha066,alpha027,868,0.06312531364989224,-0.4645282056251332,0.04522609389610605,-0.05181814721432572,0.013597638427558584
alpha066,alpha028,860,0.003414137060442716,0.3482794543481239,-0.06765694334108714,-0.11152932380377524,-0.019874129177771083
alpha066,alpha029,868,0.2745924302728019,0.15719647410384233,-0.041119266303177845,0.15964896940858392,-0.012005250200571447
alpha066,alpha030,864,0.16857957323663847,-0.07577674487823269,-0.008763856962562603,0.05363611237242051,-0.0024113132483899627
alpha066,alpha031,853,0.25645717008463254,-0.3669524936800749,0.031674741875995845,0.14151370922041456,0.009579428812928429
alpha066,alpha032,649,0.30933716266729844,-0.5720135251951108,0.06015369599556044,0.19439370180308047,0.018023929928981268
alpha066,alpha033,868,0.13994120433943547,0.4402067174891071,-0.08042383664103253,0.024997743475217507,-0.02365973325112617
alpha066,alpha034,868,0.07472590105075959,0.44923447235962766,-0.08167761467414156,-0.04021755981345837,-0.02403150006374933
alpha066,alpha035,851,0.33608668387280644,0.1988627181838031,-0.04690589014253357,0.22114322300858846,-0.013721083979595226
alpha066,alpha036,684,0.09396267342299415,0.041342209116520506,-0.025029381878267542,-0.020980787441223808,-0.007234321942009628
alpha066,alpha037,683,0.18360437550544373,0.1457663088547894,-0.03953184060214721,0.06866091464122577,-0.011534551099483493
alpha066,alpha038,868,0.31626359791867537,0.30162891615983634,-0.061178098838542916,0.2013201370544574,-0.017953040032335013
alpha066,alpha039,633,0.38494755135541237,-0.3661393603029465,0.03156181360303616,0.2700040904911944,0.009545943632151131
alpha066,alpha040,868,0.3338085781394777,-0.6134158520204362,0.06590366690612423,0.2188651172752597,0.01972889548240973
alpha066,alpha041,868,0.028308606769224472,0.38463406621169094,-0.07270588567619476,-0.08663485409499348,-0.021371227666876505
alpha066,alpha042,868,0.14007982513292222,-0.05754987379411658,-0.01129521175734086,0.02513636426870426,-0.003161903607147053
alpha066,alpha043,845,0.16583041352342948,0.13971294875563214,-0.0386911476471795,0.05088695265921152,-0.011285271137632452
alpha066,alpha044,868,0.20854128866147845,-0.06636600410129692,-0.010070824224149883,0.09359782779726049,-0.0027988515846920073
alpha066,alpha045,859,0.09508760790666579,0.2893084219635049,-0.05946702391438329,-0.01985585295755217,-0.017445676803824115
alpha066,alpha046,863,0.3115407984061377,-0.2910935078247667,0.02113941704236643,0.19659733754191971,0.00645552328107307
alpha066,alpha047,864,0.3739960243625361,-0.11123866775769933,-0.003838891613396216,0.2590525634983181,-0.0009509760740347355
alpha066,alpha048,632,0.06491575507996888,0.2941933789019803,-0.060145448593607084,-0.050027705784249074,-0.01764684142303067
alpha066,alpha049,863,0.14037306348901482,0.26956730046837185,-0.05672536944607725,0.025429602624796863,-0.016632728964509444
alpha066,alpha050,868,0.23523579975103595,-0.9139295330514554,0.10763912132744041,0.12029233888681799,0.032104177592845784
alpha066,alpha051,863,0.13436221054654357,0.25792171226130167,-0.05510802572262984,0.01941874968232561,-0.016153158653733526
alpha066,alpha052,643,0.38367559959847314,-0.3719646402706865,0.03237083070252695,0.26873213873425517,0.009785831156491868
alpha066,alpha053,868,0.00864475558162429,0.46481955412118603,-0.08384207676212505,-0.10629870528259366,-0.024673300406588255
alpha066,alpha054,868,-0.07916555308177484,0.4593065131545224,-0.08307642353396706,-0.19410901394599278,-0.02444627101805998
alpha066,alpha055,867,0.1331046381421869,-0.21398716223935374,0.010430858414574421,0.01816117727796894,0.003280250941223203
alpha066,alpha056,868,0.11217835014321448,0.3905628795147642,-0.07352928152470978,-0.0027651107210034803,-0.02161537873831496
alpha066,alpha057,853,0.027891304677060483,0.37174678407185835,-0.07091609502667652,-0.08705215618715748,-0.02084052386806759
alpha066,alpha058,868,0.19110555213977765,-0.02294677934425353,-0.01610090268726458,0.07616209127555969,-0.0045868738588904934
alpha066,alpha059,858,0.14234517363519864,-0.33792795151485955,0.027643802411010627,0.027401712770980677,0.00838418573384974
alpha066,alpha060,868,-0.15320055686186454,0.3736840777863123,-0.07118514711523002,-0.2681440177260825,-0.020920302453072068
alpha066,alpha061,688,0.1241066433177566,-0.9575254300731428,0.11369373610192457,0.009163182453538643,0.03389947530658019
alpha066,alpha062,835,0.10414537495182508,-0.7555798784315996,0.08564746101319339,-0.010798085912392882,0.02558327098623922
alpha066,alpha063,645,0.21638048511410918,-0.7056617212820478,0.07871480834538966,0.10143702424989122,0.023527619892287802
alpha066,alpha064,738,0.26774600878818655,-0.6592772670697145,0.07227291768671895,0.15280254792396858,0.021617488198959072
alpha066,alpha065,812,0.16081224332048044,-0.5947540888166883,0.06331191412821652,0.04586878245626248,0.01896039607987938
alpha067,alpha001,859,-0.2815404188776373,0.618131749294205,0.08500833149843871,-0.3964838797418553,0.023547106494144612
alpha067,alpha002,859,0.03799462038527398,0.26593234395679466,-0.059957178191878784,-0.07694884047894399,-0.017554726059636976
alpha067,alpha003,859,-0.01715131488959915,-0.04937822709173656,-0.18973921913259417,-0.13209477575381712,-0.05435161468941286
alpha067,alpha004,859,0.12295253050291477,-0.002048110228623279,-0.17025811152484457,0.008009069638696811,-0.04882816828780713
alpha067,alpha005,859,0.1993678556124972,0.6408429808328644,0.09435628951824988,0.08442439474827924,0.026197517657950704
alpha067,alpha006,859,-0.020758011151699438,0.10266018816278999,-0.12716010620432064,-0.1357014720159174,-0.036608661717793825
alpha067,alpha007,856,-0.058468960321064134,0.4742121929132343,0.025770946287113624,-0.1734124211852821,0.006751628086342595
alpha067,alpha008,859,0.10002043841795885,0.1907015228203068,-0.09092223425159628,-0.014923022446259107,-0.026334197479451364
alpha067,alpha009,859,0.4102672749611031,0.9389528907517174,0.21705852688778823,0.29532381409688513,0.06098708122455938
alpha067,alpha010,859,0.37596527948721076,0.9333726051886528,0.21476167763532514,0.2610218186229928,0.060335859333382036
alpha067,alpha011,859,0.029331539900967818,0.7474291287313396,0.13822721894593454,-0.08561192096325014,0.03863617012892464
alpha067,alpha012,859,0.2261170669516097,0.8985421717533034,0.20042544804727994,0.11117360608739175,0.05627113173549218
alpha067,alpha013,859,0.04173627076711832,0.3013665614544569,-0.045372430681856375,-0.07320719009709964,-0.013419536584038815
alpha067,alpha014,859,0.026818884509923435,0.5359508595744663,0.05118262258330711,-0.08812457635429452,0.0139565588748335
alpha067,alpha015,859,0.011402334841178939,0.09638501004954969,-0.12974297369301477,-0.10354112602303903,-0.03734097788910725
alpha067,alpha016,859,0.04610111240388315,0.30332853092401735,-0.04456488274213399,-0.06884234846033481,-0.013190573844773961
alpha067,alpha017,859,0.36357152508911217,1.0166236257093741,0.24902785310050998,0.2486280642248942,0.0700512917092432
alpha067,alpha018,859,0.23702652573015806,0.8665844577248082,0.1872716316794187,0.1220830648659401,0.05254165181333705
alpha067,alpha019,633,0.11557131413534907,0.09632444352383929,-0.12976790291531534,0.0006278532711311152,-0.0373480460305078
alpha067,alpha020,859,0.42855139584468543,0.9984697206413429,0.24155569368974772,0.31360793498046746,0.06793272264014258
alpha067,alpha021,859,0.019672588856826344,0.37199323627355324,-0.01630244431128286,-0.09527087200739162,-0.005177371156576242
alpha067,alpha022,859,0.15254312135555065,0.46781104776063015,0.023136230681163106,0.03759966049133269,0.00600461150361232
alpha067,alpha023,859,0.25694064346438916,0.5743730662029427,0.0669972284086286,0.1419971826001712,0.018440448055956685
alpha067,alpha024,684,0.19486184090573072,0.08719952502455564,-0.13352372544393093,0.07991838004151276,-0.03841292821526095
alpha067,alpha025,859,0.3894737610450999,0.9337035678433901,0.2148979020843315,0.2745303001808819,0.06037448282737555
alpha067,alpha026,859,-0.06427618787167791,0.07243448370600858,-0.13960102627949375,-0.17921964873589585,-0.04013601532650465
alpha067,alpha027,859,-0.04658060654436896,0.0859528407392689,-0.1340368615256525,-0.16152406740858694,-0.03855841684461339
alpha067,alpha028,859,0.20617647444252815,0.898760500712526,0.200515312392234,0.0912330135783102,0.05629661082542707
alpha067,alpha029,859,0.0069663051403216075,0.7076775204682444,0.1218654305228428,-0.10797715572389635,0.03399713916574625
alpha067,alpha030,859,0.22077004511173748,0.4747043014861694,0.025973498503322402,0.10582658424751952,0.006809057383089079
alpha067,alpha031,853,0.14381680305362307,0.1835285526843272,-0.09387463353449553,0.028873342189405113,-0.02717128639264776
alpha067,alpha032,649,0.19606813924169159,-0.021532478830708746,-0.17827789061189153,0.08112467837747363,-0.051102003063115346
alpha067,alpha033,859,0.2663153415553364,0.9906877638535092,0.2383526350955528,0.15137188069111845,0.06702456470464611
alpha067,alpha034,859,0.3090007371156826,0.9997155187240298,0.24206846500988924,0.19405727625146463,0.06807810784924412
alpha067,alpha035,851,0.2780533886138841,0.7493437645482052,0.13901528432269844,0.16310992774966615,0.038859609009154694
alpha067,alpha036,684,0.09450177393145953,0.5918232554809226,0.07417973793175348,-0.020441686932758427,0.020476893168770563
alpha067,alpha037,683,0.23342911821484572,0.6962473552191915,0.11716076689745673,0.11848565735062776,0.03266323362527961
alpha067,alpha038,859,0.2880358833146828,0.8521099625242384,0.18131391981942718,0.1730924224504648,0.05085247156766234
alpha067,alpha039,633,0.1073080361858969,0.18434168606145554,-0.09353994729517978,-0.007635424678321054,-0.027076393353635948
alpha067,alpha040,859,-0.025369029442428945,-0.06293480565603415,-0.19531911589405385,-0.14031249030664691,-0.05593367364155147
alpha067,alpha041,859,0.21475331952581045,0.935115112576093,0.21547889483595448,0.09980985866159249,0.0605392107467488
alpha067,alpha042,859,0.23087020489926402,0.4929311725702855,0.03347569077487745,0.11592674403504606,0.008936141619818564
alpha067,alpha043,845,0.037869491025607986,0.6901939951200342,0.11466919985101985,-0.07707396983860998,0.031956803718207666
alpha067,alpha044,859,-0.004998585825702658,0.48411504226310514,0.029846965671686872,-0.11994204668992062,0.00790729515907312
alpha067,alpha045,859,0.16486629046397527,0.839789468327907,0.17624279620666375,0.049922829599757315,0.04941466422965073
alpha067,alpha046,859,0.06921455860401286,0.25938753853963536,-0.06265102445835251,-0.045728902260205095,-0.018318507861299748
alpha067,alpha047,859,0.10950254569666241,0.43924237860670273,0.011377347439706262,-0.005440915167555543,0.00267063467669465
alpha067,alpha048,632,-0.08619711311866284,0.8446744252663824,0.17825344773437693,-0.2011405739828808,0.04998474095060743
alpha067,alpha049,859,0.28802513610597097,0.8200483468327739,0.16811733745792215,0.173081675241753,0.04711086627366187
alpha067,alpha050,859,-0.0708175104598782,-0.3634484866870533,-0.31901074705351123,-0.18576097132409616,-0.09100375840226954
alpha067,alpha051,859,0.27999334430753803,0.8084027586257038,0.16332400559961263,0.16504988344332006,0.045751820774937266
alpha067,alpha052,643,0.08021130510440175,0.17851640609371558,-0.09593763640769606,-0.03473215575981621,-0.027756206204494028
alpha067,alpha053,859,0.04174103343047418,1.0153006004855882,0.24848329503768316,-0.07320242743374378,0.06989689405726422
alpha067,alpha054,859,0.02947060267866604,1.0097875595189245,0.24621412370586235,-0.08547285818555192,0.06925351964140779
alpha067,alpha055,859,0.02246398458000335,0.3364938841250483,-0.03091400128695121,-0.0924794762842146,-0.009320161875878436
alpha067,alpha056,859,0.30283684762021024,0.9410439258791663,0.2179191983382144,0.18789338675599226,0.06123110598544773
alpha067,alpha057,853,0.18593799486379722,0.9222278304362604,0.2101744809283444,0.07099453399957927,0.059035258995106026
alpha067,alpha058,859,0.12339543319665808,0.5275342670201485,0.04771834748516057,0.00845197233244012,0.012974338653565485
alpha067,alpha059,858,-0.021237013246144732,0.21255309484954252,-0.0819281126581253,-0.1361804741103627,-0.02378410897568993
alpha067,alpha060,859,0.03950717412229016,0.9241651241507144,0.2109718723108387,-0.07543628674192779,0.05926134206240337
alpha067,alpha061,688,0.048885112447938264,-0.40704438370874074,-0.3369548472887203,-0.0660583484162797,-0.0960914196312846
alpha067,alpha062,835,-0.05008095581487012,-0.20509883206719748,-0.25383392380117836,-0.16502441667908807,-0.07252428089463635
alpha067,alpha063,645,-0.0035391923354717043,-0.15518067491764576,-0.2332875770887142,-0.11848265319968966,-0.06669880900155163
alpha067,alpha064,738,0.11589116835494176,-0.10879622070531236,-0.21419570485753792,0.0009477074907238009,-0.061285721866133444
alpha067,alpha065,812,0.052014741069948474,-0.04427304245228625,-0.18763792173655772,-0.06292871979426948,-0.05375583729448569
alpha067,alpha066,859,0.08685682692331959,0.2727202850032031,-0.057163257138554656,-0.028086633940898373,-0.016762570218240423
alpha068,alpha001,850,0.012863846890927842,0.31493401544475874,0.022388574978294204,-0.10207961397329011,0.005996380029244495
alpha068,alpha002,850,0.19038815626438377,-0.037265389892651546,-0.01579087315059793,0.07544469540016581,-0.004478642835420986
alpha068,alpha003,850,0.03714368935459057,-0.3525759609411828,-0.04997146349062385,-0.07779977150962739,-0.013856527610779705
alpha068,alpha004,850,0.18133197007916435,-0.30524584407806954,-0.04484074005859966,0.06638850921494639,-0.012448847618096484
alpha068,alpha005,850,0.2633165804345859,0.33764524698341813,0.02485053906265378,0.14837311957036792,0.006671851554882812
alpha068,alpha006,850,0.0874745792256308,-0.20053754568665624,-0.03349005352558384,-0.027468881638587156,-0.009334640713858517
alpha068,alpha007,847,0.20687812101484296,0.1710144590637881,0.0067872731182970335,0.091934660150625,0.0017159621156511322
alpha068,alpha008,850,0.13318695305898215,-0.11249621102913943,-0.023946114726099282,0.01824349219476419,-0.006716138298473559
alpha068,alpha009,850,0.278653974425623,0.6357551569022711,0.05716652730673333,0.16371051356140504,0.015538158752624298
alpha068,alpha010,850,0.23562372774425036,0.6301748713392066,0.05656160799122419,0.1206802668800324,0.015372191354671242
alpha068,alpha011,850,0.14744650279346008,0.44423139488189334,0.03640478998777882,0.032503041929242124,0.009841908969441858
alpha068,alpha012,850,0.15974130006170362,0.5953444379038572,0.05278588688977093,0.04479783919748566,0.014336273686746831
alpha068,alpha013,850,0.08163282725533505,-0.0018311723949893388,-0.011949700086595098,-0.03331063360888291,-0.003424767579374052
alpha068,alpha014,850,0.054884455917333555,0.23275312572502008,0.013479925591918615,-0.0600590049468844,0.00355217743887352
alpha068,alpha015,850,0.07143288475286375,-0.20681272379989654,-0.03417030123084187,-0.04351057611135421,-0.009521275424820246
alpha068,alpha016,850,0.07207432050745279,0.0001307970745711151,-0.011737016843925249,-0.04286914035676517,-0.003366415195065701
alpha068,alpha017,850,0.3249736110824798,0.713425891859928,0.06558626269387256,0.21003015021826182,0.01784822149624929
alpha068,alpha018,850,0.30110287010978765,0.5633867238753619,0.0493215769943581,0.18615940924556967,0.013385795690254398
alpha068,alpha019,633,0.1925891317909835,-0.20687329032560695,-0.0341768668197999,0.07764567092676554,-0.009523076778632988
alpha068,alpha020,850,0.27019487732445546,0.6952719867918966,0.06361832616025538,0.1552514164602375,0.017308292786010787
alpha068,alpha021,850,0.25749879241907436,0.06879550242410701,-0.0042935614704933435,0.1425553315548564,-0.0013242074353937486
alpha068,alpha022,850,0.12143835694542875,0.16461331391118392,0.0060933702166574635,0.006494896081210788,0.0015255809258551568
alpha068,alpha023,850,0.33218060378727515,0.27117533235349645,0.017645005437990895,0.21723714292305718,0.004694920688421651
alpha068,alpha024,684,0.17137147108137488,-0.2159982088248906,-0.035166034737871804,0.05642801021715692,-0.009794467724982358
alpha068,alpha025,850,0.38419130609509416,0.6305058339939439,0.0565974853133254,0.2692478452308762,0.015382034759637819
alpha068,alpha026,850,0.024349344379740477,-0.23076325014343765,-0.03676660850545772,-0.09059411648447749,-0.010233605733353898
alpha068,alpha027,850,0.27333623760712883,-0.21724489311017733,-0.0353011789694687,0.15839277674291086,-0.009831546283876818
alpha068,alpha028,850,0.20785863721293513,0.5955627668630797,0.052809554389055,0.09291517634871717,0.014342767169714766
alpha068,alpha029,850,0.05521752679347558,0.40447978661879813,0.032095599106928475,-0.05972593407074238,0.008659627003167006
alpha068,alpha030,850,0.21147349770200322,0.17150656763672315,0.006840619130384015,0.09653003683778526,0.001730598280492053
alpha068,alpha031,850,0.07887764850889506,-0.11966918116511904,-0.024723685718799758,-0.0360658123553229,-0.006929474905643488
alpha068,alpha032,649,0.23355910586230322,-0.324730212680155,-0.046952902740007,0.11861564499808526,-0.013028346627797782
alpha068,alpha033,850,0.2914066640777256,0.687490030004063,0.06277473922904594,0.1764632032135076,0.01707684385665697
alpha068,alpha034,850,0.28445753331670787,0.6965177848745835,0.06375337432489225,0.1695140724524899,0.017345344987698633
alpha068,alpha035,850,0.3700201910439147,0.4461460306987589,0.036612342123722115,0.25507673017969673,0.00989885356859574
alpha068,alpha036,684,0.19332525530046302,0.28862552163147637,0.019536657116788366,0.07838179443624506,0.005213919667152078
alpha068,alpha037,683,0.3627817768698367,0.3930496213697452,0.03085653568257996,0.24783831600561873,0.008319674009163423
alpha068,alpha038,850,0.32198863231132807,0.5489122286747922,0.04775249927779402,0.2070451714471101,0.01295529902875321
alpha068,alpha039,633,0.24619733796941218,-0.11885604778799069,-0.02463553967674667,0.1312538771051942,-0.0069052909047952115
alpha068,alpha040,850,0.05418226788759472,-0.3661325395054804,-0.05144103635263649,-0.06076119297662324,-0.01425972383506523
alpha068,alpha041,850,0.22285922024575405,0.6319173787266468,0.056750500900765735,0.1079157593815361,0.01542401655496594
alpha068,alpha042,850,0.16881360467573125,0.18973343872083925,0.008816465394069056,0.053870143811513296,0.0022726971269523893
alpha068,alpha043,845,0.12076943995810327,0.38699626127058795,0.030200333700382203,0.005825979093885311,0.008139636551729388
alpha068,alpha044,850,0.1123077040954341,0.1809173084136589,0.007860771021336982,-0.002635756768783859,0.002010490078484738
alpha068,alpha045,850,0.1254449781893512,0.5365917344784608,0.046416921585263525,0.010501517325133228,0.012588866103385516
alpha068,alpha046,850,0.2958377362582826,-0.04381019530981084,-0.016500349246103378,0.1808942753940646,-0.0046732967313406915
alpha068,alpha047,850,0.18749492767904632,0.1360446447572565,0.0029964427217659905,0.07255146681482837,0.0006758990182046834
alpha068,alpha048,632,0.05063552476466132,0.5414766914169361,0.04694646523927883,-0.06430793609955664,0.012734153218718416
alpha068,alpha049,850,0.36532475916822166,0.5168506129833277,0.044276926137492865,0.2503812983040037,0.012001730816096906
alpha068,alpha050,850,0.17494204505103447,-0.6666462205364996,-0.08401760043273358,0.059998584186816514,-0.023197523366353508
alpha068,alpha051,850,0.3676816251156139,0.5052050247762575,0.04301451023291085,0.25273816425139595,0.011655370768655388
alpha068,alpha052,643,0.05827277267851326,-0.12468132775573065,-0.02526701710400563,-0.0566706881857047,-0.0070785448624408704
alpha068,alpha053,850,0.11069522621615677,0.7121028666361419,0.06544284288072334,-0.0042482346480611916,0.01780887242507067
alpha068,alpha054,850,0.11356899816219497,0.7065898256694783,0.06484521307661409,-0.0013744627020229883,0.01764490499836728
alpha068,alpha055,850,0.07128398677593097,0.03329615027560209,-0.008141795321611535,-0.04365947408828699,-0.0023800199092398034
alpha068,alpha056,850,0.2924300365853535,0.63784619202972,0.057393201645117416,0.17748657572113552,0.015600349774070979
alpha068,alpha057,850,0.20289585027407447,0.6190300965868142,0.055353481733431346,0.08795238940985652,0.015040726370393324
alpha068,alpha058,850,0.19874901606985937,0.2243365331707023,0.012567542282975354,0.08380555520564141,0.003301853338057421
alpha068,alpha059,850,0.09800991258108911,-0.09064463899990371,-0.021577340252940516,-0.016933548283128846,-0.006066234541776854
alpha068,alpha060,850,0.043925419435706804,0.6209673903012681,0.05556349005190243,-0.07101804142851115,0.015098344854828402
alpha068,alpha061,688,0.3994775117656478,-0.710242117558187,-0.08874352348583318,0.2845340509014298,-0.024494141166347478
alpha068,alpha062,835,0.3976015347138896,-0.5082965659166437,-0.06685203361698347,0.2826580738496716,-0.018487929234115245
alpha068,alpha063,645,0.053155259165347045,-0.458378408767092,-0.06144075903020393,-0.06178820169887091,-0.01700327642215896
alpha068,alpha064,738,0.45917797374581226,-0.4119939545547586,-0.05641254820205053,0.3442345128815943,-0.015623722081419102
alpha068,alpha065,812,0.32560527634090375,-0.3474707763017325,-0.04941804650815171,0.21066181547668578,-0.013704690540596837
alpha068,alpha066,850,0.10941610002894928,-0.030477448846243094,-0.015055040440048488,-0.005527360835268683,-0.004276757663022664
alpha068,alpha067,850,0.2114647626868461,0.5200035975181589,0.04461871890509696,0.09652130182262815,0.012095506059875789
alpha069,alpha001,853,-0.006358965962509872,0.12368767067302389,-0.017109739843940805,-0.12130242682672783,-0.005073993887756432
alpha069,alpha002,853,0.0669220796469615,-0.2285117346643864,0.012067660928725419,-0.048021381217256465,0.0037692853031318753
alpha069,alpha003,853,0.07014477945175739,-0.5438223057129177,0.03818906476961951,-0.04479868141246057,0.011686332775001659
alpha069,alpha004,853,0.21015469702938033,-0.4964921888498044,0.034268076353954235,0.09521123616516237,0.01049793372828293
alpha069,alpha005,853,0.22168778971168648,0.14639890221168325,-0.018991215776614376,0.10674432884746853,-0.005644244030776589
alpha069,alpha006,853,0.1619849849980395,-0.3917838904583911,0.025593683552344145,0.04704152413382155,0.007868841508802817
alpha069,alpha007,850,0.08679570150140549,-0.020231885707946776,-0.005186952604907728,-0.02814775936281247,-0.0014603568434620616
alpha069,alpha008,853,0.1737831956453031,-0.3037425558008743,0.018300038909753544,0.05883973478108513,0.005658235554005786
alpha069,alpha009,853,0.03951431820458389,0.4445088121305363,-0.04368765814474662,-0.07542914265963407,-0.013129404775035686
alpha069,alpha010,853,0.02255320378030591,0.4389285265674717,-0.04322536824353718,-0.09239025708391205,-0.012989290900761006
alpha069,alpha011,853,0.026966546764210182,0.2529850501101585,-0.02782117604037226,-0.08797691410000777,-0.00832048666339699
alpha069,alpha012,853,-0.04611692064705201,0.4040980931321223,-0.040339896263664646,-0.16106038151126997,-0.012114743009593034
